Id,Sales
15418,3351.878
16274,3478.1887
17130,4859.965
17986,4480.9487
18842,4207.7944
19698,4649.896
20554,4970.973
21410,3613.6833
22266,3186.072
23122,5886.4595
23978,6100.3364
24834,6214.064
25690,6779.1733
26546,7739.2437
27402,3779.8982
28258,3309.1414
29114,5026.5293
29970,4762.661
30826,4648.3325
31682,4628.908
32538,5023.0337
33394,3226.278
34250,3301.2305
35106,5617.461
35962,5753.568
36818,5971.0015
37674,6370.5703
38530,7621.2637
39386,3725.2253
40242,3487.1516
11,6914.275
867,7030.2617
1723,7831.6616
2579,9470.481
3435,6463.732
4291,5561.0415
5147,6189.051
6003,5602.399
6859,5594.1016
7715,5415.686
8571,5817.3423
9427,5066.7935
10283,5775.7793
11139,7731.3164
11995,7284.9155
12851,7823.969
13707,8013.631
14563,11377.101
15419,7085.1704
16275,6969.941
17131,6512.0522
17987,5716.114
18843,5169.291
19699,5441.3003
20555,5992.2837
21411,6550.517
22267,5696.3354
23123,7390.8047
23979,7399.6587
24835,7537.974
25691,7810.9634
26547,9800.341
27403,7091.318
28259,5628.529
29115,6335.002
29971,5848.2793
30827,5415.064
31683,5590.2593
32539,6275.9927
33395,5991.205
34251,6400.2734
35107,7580.1665
35963,7267.6704
36819,7592.154
37675,7789.017
38531,9995.942
39387,6005.8438
40243,6365.264
12,8484.383
868,8905.171
1724,10036.664
2580,11456.356
3436,5468.9707
4292,5301.696
5148,6774.8286
6004,6788.334
6860,6854.1016
7716,6985.804
8572,7695.2446
9428,4536.193
10284,5346.5664
11140,8259.243
11996,8588.79
12852,8739.632
13708,9420.919
14564,10973.919
15420,4934.482
16276,5575.0933
17132,6563.7188
17988,6147.8438
18844,5848.896
19700,6070.3804
20556,6563.6626
21412,5257.6475
22268,4921.1167
23124,7584.9106
23980,8117.762
24836,8348.513
25692,8939.054
26548,10402.444
27404,5498.553
28260,5356.697
29116,6710.9336
29972,6726.896
30828,6559.135
31684,7019.6772
32540,7496.149
33396,5004.0747
34252,5716.5884
35108,8043.6353
35964,8514.132
36820,8811.382
37676,9362.247
38532,11458.208
39388,5494.7056
40244,5738.147
13,7398.428
869,7481.4497
1725,8645.058
2581,10008.149
3437,4171.9966
4293,4277.469
5149,6122.166
6005,5911.2944
6861,5831.8853
7717,6150.1265
8573,6728.721
9429,3307.5618
10285,4541.169
11141,8081.0063
11997,7880.3286
12853,7666.44
13709,8110.982
14565,10814.698
15421,4797.0693
16277,5413.0024
17133,7357.3364
17989,6379.564
18845,5902.449
19701,6034.303
20557,6526.646
21413,4165.7397
22269,4010.6199
23125,7409.5933
23981,7661.7383
24837,7991.4507
25693,8619.671
26549,10274.161
27405,4680.727
28261,4435.097
29117,6332.4473
29973,6157.406
30829,5876.513
31685,5763.3125
32541,6256.181
33397,3975.9133
34253,4688.0547
35109,7245.3345
35965,7347.7563
36821,7416.961
37677,8018.351
38533,9758.341
39389,3948.6973
40245,4571.6714
14,9766.98
870,9546.189
1726,10416.812
2582,12456.741
3438,9327.552
4294,5748.8203
5150,7392.719
6006,8548.319
6862,7874.4937
7718,8124.41
8574,9216.046
9430,7170.8228
10286,5773.6
11142,8074.9966
11998,9862.566
12854,9631.159
13710,9934.825
14566,12086.758
15422,8160.1836
16278,6434.652
17134,7134.608
17990,8447.138
18846,7547.254
19702,7952.6484
20558,8836.343
21414,8759.16
22270,6340.237
23126,8557.47
23982,10902.2705
24838,10078.748
25694,10490.246
26550,12166.276
27406,9446.767
28262,4268.935
29118,7699.172
29974,9157.328
30830,7822.221
31686,8191.4883
32542,9242.689
33398,7036.7188
34254,5940.9976
35110,7950.328
35966,9612.347
36822,9458.342
37678,9475.063
38534,11271.234
39390,6754.449
40246,5765.8867
15,5861.7007
871,6234.398
1727,7434.947
2583,8838.84
3439,7394.275
4295,5229.3394
5151,4294.0464
6007,3933.0764
6863,3753.793
7719,3784.7761
8575,4277.8423
9431,5639.8516
10287,5048.1265
11143,6120.7134
11999,5664.1255
12855,6036.609
13711,6070.2095
14567,8998.866
15423,6120.8813
16279,5586.2554
17135,3994.1833
17991,3696.447
18847,3330.7605
19703,3465.129
20559,3781.9365
21415,6200.0415
22271,4756.145
23127,5813.086
23983,6060.2007
24839,6353.4414
25695,6781.8516
26551,7952.008
27407,7038.8774
28263,4963.905
29119,4504.7188
29975,4006.6367
30831,3477.2156
31687,3751.4543
32543,4082.5813
33399,5963.8765
34255,5491.814
35111,6345.3086
35967,6047.9683
36823,6491.231
37679,7206.2017
38535,9321.091
39391,7162.096
40247,5226.059
16,5090.562
872,4994.7183
1728,5745.6953
2584,6627.6187
3440,3734.2725
4296,3306.425
5152,4231.526
6008,3888.8586
6864,3773.907
7720,3824.0242
8576,4137.795
9432,2971.8108
10288,3411.6301
11144,5258.836
12000,5022.6094
12856,4720.828
13712,5178.8804
14568,6386.107
15424,3860.0408
16280,3690.0027
17136,4366.601
17992,3826.6897
18848,3458.244
19704,3531.902
20560,3800.8723
21416,3684.5447
22272,3185.6985
23128,5064.0747
23984,5008.9595
24840,5015.977
25696,5372.5366
26552,6227.807
27408,3903.464
28264,3014.362
29120,4510.5474
29976,4075.8035
30832,3733.261
31688,3928.759
32544,4198.0337
33400,3517.6436
34256,3366.3435
35112,5210.7925
35968,5010.604
36824,5064.357
37680,5264.856
38536,6427.9316
39392,3775.245
40248,3687.6602
17,5807.549
873,5884.398
1729,6410.9478
2585,8227.183
3441,5745.779
4297,4178.6655
5153,4645.352
6009,4272.1274
6865,4079.0828
7721,4007.4238
8577,4536.8037
9433,4288.4766
10289,4366.4683
11145,6100.9653
12001,6114.2163
12857,6467.4805
13713,6758.625
14569,8767.398
15425,5892.565
16281,4710.846
17137,4486.576
17993,4037.3
18849,3696.334
19705,3639.8494
20561,4131.2656
21417,5451.44
22273,4057.5125
23129,5705.1743
23985,5884.8706
24841,5902.7905
25697,6242.9507
26553,8050.442
27409,6385.148
28265,4195.5913
29121,4954.1284
29977,4509.7344
30833,4075.8118
31689,4122.94
32545,4679.7817
33401,5536.2573
34257,4328.594
35113,5985.9126
35969,5907.0386
36825,6155.6636
37681,6324.9976
38537,8480.059
39393,5853.701
40249,4800.537
18,10210.746
874,11014.81
1730,12094.427
2586,14224.781
3442,6676.4536
4298,6942.7583
5154,8380.12
6010,7650.6562
6866,8106.1245
7722,7864.36
8578,8608.835
9434,5663.676
10290,7547.228
11146,11579.82
12002,11368.259
12858,12271.946
13714,12957.702
14570,17626.898
15426,7298.059
16282,8421.984
17138,9327.167
17994,7777.612
18850,7659.586
19706,7622.291
20562,8328.624
21418,6618.461
22274,6864.306
23130,10702.64
23986,10986.461
24842,11982.343
25698,12545.663
26554,14709.526
27410,7170.1
28266,7363.5317
29122,9075.348
29978,8338.017
30834,8188.1245
31690,8072.0073
32546,8832.243
33402,5829.621
34258,7907.1167
35114,10340.066
35970,10189.444
36826,10982.82
37682,11862.109
38538,15212.258
39394,6593.668
40250,7713.2266
19,11292.746
875,11379.813
1731,12415.919
2587,14772.106
3443,12472.086
4299,7711.615
5155,8904.191
6011,8904.587
6867,8748.086
7723,9243.7295
8579,9956.956
9435,10706.364
10291,8422.52
11147,11383.544
12003,12438.914
12859,13264.258
13715,14083.444
14571,18017.828
15427,14165.468
16283,9461.86
17139,10075.429
17995,8583.073
18851,8090.0723
19707,8810.641
20563,9581.722
21419,11133.102
22275,7368.32
23131,10232.534
23987,11503.84
24843,11770.31
25699,12366.837
26555,14781.335
27411,12765.995
28267,7788.2866
29123,9441.467
29979,9361.944
30835,8735.185
31691,9161.318
32547,9995.161
33403,11128.422
34259,7876.7007
35115,9822.784
35971,10896.671
36827,11245.1875
37683,12121.235
38539,15173.148
39395,11668.715
40251,8724.106
20,10160.407
876,10884.231
1732,12802.276
2588,14299.633
3444,7094.957
4300,6446.7847
5156,6762.3027
6012,6780.5273
6868,7097.7163
7724,7436.9805
8580,7391.34
9436,6121.487
10292,7172.293
11148,10157.224
12004,10815.652
12860,11189.013
13716,12175.446
14572,16143.911
15428,8669.622
16284,7481.965
17140,7973.086
17996,7225.559
18852,6639.4336
19708,7366.8867
20564,7334.2866
21420,7040.7974
22276,6453.5024
23132,9645.773
23988,10486.952
24844,10825.446
25700,12141.843
26556,13949.181
27412,7467.768
28268,6989.5923
29124,7401.595
29980,7472.998
30836,7467.719
31692,7880.801
32548,8063.5835
33404,6484.4663
34260,6939.947
35116,9622.984
35972,10411.349
36828,11113.828
37684,12358.669
38540,15511.96
39396,6643.2734
40252,6846.365
21,8106.234
877,8505.426
1733,9636.218
2589,12507.388
3445,10543.035
4301,7482.273
5157,6789.4336
6013,6462.7954
6869,6576.5522
7725,6712.4224
8581,7510.623
9437,8849.265
10293,7906.5903
11149,8675.517
12005,8840.813
12861,9400.501
13717,10171.582
14573,13438.987
15429,10305.2
16285,8197.087
17141,7068.1655
17997,6301.316
18853,6212.8945
19709,6376.5728
20565,7342.9727
21421,9964.224
22277,7158.9624
23133,8129.1387
23989,8396.11
24845,8937.302
25701,9559.888
26557,12727.156
27413,10941.642
28269,7181.252
29125,6959.947
29981,6542.4526
30837,6371.8125
31693,6307.4067
32549,7077.443
33405,9742.394
34261,7887.7593
35117,7921.479
35973,8058.553
36829,8653.641
37685,9131.302
38541,12829.903
39397,9776.628
40253,7519.56
22,4646.0728
878,4207.8066
1734,5340.922
2590,5358.855
3446,3927.4456
4302,3224.182
5158,2990.0225
6014,3468.8718
6870,3049.4695
7726,3475.6455
8582,3213.5615
9438,3295.6907
10294,3574.6602
11150,4029.9177
12006,5137.588
12862,4582.483
13718,5480.1426
14574,5625.5454
15430,4423.563
16286,3742.1055
17142,3417.336
17998,3558.6748
18854,2740.41
19710,3160.4648
20566,2896.64
21422,3814.5361
22278,3125.8215
23134,3674.7634
23990,4923.854
24846,4450.4253
25702,5438.369
26558,5698.5493
27414,3876.1135
28270,3241.9988
29126,3074.4736
29982,3563.8743
30838,3059.4658
31694,3336.4934
32550,3202.918
33406,3360.8447
34262,3540.0361
35118,3825.6697
35974,5152.812
36830,4747.0054
37686,5809.4526
38542,6388.5396
39398,3476.6843
40254,3393.908
23,5910.694
879,5971.322
1735,6436.3267
2591,7729.2793
3447,6351.144
4303,5585.9297
5159,5479.1743
6015,4998.1772
6871,4864.4746
7727,4921.109
8583,5292.6445
9439,5020.696
10295,5716.3774
11151,6799.9
12007,6613.0293
12863,6978.617
13719,7262.0884
14575,8141.397
15431,6280.3735
16287,6615.738
17143,5686.106
17999,5037.81
18855,4806.7905
19711,4882.571
20567,5390.7886
21423,6373.6523
22279,5669.6323
23135,6584.4077
23991,6355.4233
24847,6352.7124
25703,6609.392
26559,8205.1455
27415,6824.0063
28271,5447.956
29127,5862.9478
29983,5370.4644
30839,4857.8667
31695,5012.4116
32551,5474.9116
33407,6263.7134
34263,6407.1987
35119,6661.865
35975,6304.582
36831,6424.386
37687,6615.9956
38543,8645.879
39399,6050.9863
40255,5977.722
24,4164.6245
880,4393.6973
1736,4895.734
2592,5612.2007
3448,2612.4949
4304,2147.231
5160,3159.2332
6016,3072.9502
6872,3167.6746
7728,3323.4324
8584,3627.278
9440,2036.4476
10296,2325.3438
11152,4408.048
12008,4317.6523
12864,4625.209
13720,4830.0015
14576,5509.853
15432,2765.7852
16288,2399.1052
17144,3277.4128
18000,3027.3484
18856,2951.326
19712,3043.8528
20568,3300.196
21424,2795.797
22280,2294.0261
23136,4320.0825
23992,4346.529
24848,4665.342
25704,4821.0054
26560,5650.2617
27416,3397.3887
28272,2315.3743
29128,3750.9268
29984,3546.8235
30840,3317.2654
31696,3586.1223
32552,3841.511
33408,2913.1013
34264,2545.1318
35120,4771.8403
35976,4636.195
36832,4897.709
37688,5076.688
38544,6129.229
39400,3297.379
40256,2755.8196
25,8010.2344
881,8263.84
1737,9099.677
2593,10532.587
3449,6178.162
4305,7865.595
5161,7314.066
6017,6768.492
6873,6862.937
7729,7129.5625
8585,7669.137
9441,5344.518
10297,8348.492
11153,9050.837
12009,9103.184
12865,9719.133
13721,10263.067
14577,12258.526
15433,6230.278
16289,8986.855
17145,7887.608
18001,7095.7515
18857,6897.797
19713,7327.4155
20569,8002.8247
21425,6618.4653
22281,7823.5093
23137,8612.821
23993,8945.596
24849,9295.933
25705,9720.644
26561,11605.374
27417,6594.367
28273,8229.37
29129,7667.24
29985,7170.722
30841,6950.9546
31697,6806.447
32553,7338.225
33409,5830.7056
34265,8349.899
35121,7995.3813
35977,8138.8325
36833,8444.083
37689,8962.478
38545,11194.387
39401,6418.2524
40257,8633.249
26,11119.477
882,11819.694
1738,13474.25
2594,17541.406
3450,8312.206
4306,8195.622
5162,8912.831
6018,8370.254
6874,8663.569
7730,8625.084
8586,9460.411
9442,7125.814
10298,8246.075
11154,12593.938
12010,12523.017
12866,13657.047
13722,14214.21
14578,19819.068
15434,8799.372
16290,8932.526
17146,9544.483
18002,8112.643
18858,8129.974
19714,8258.097
20570,9393.32
21426,7314.4976
22282,7537.8774
23138,11337.362
23994,11675.356
24850,12605.754
25706,13243.224
26562,17049.166
27418,8371.638
28274,8215.651
29130,9431.442
29986,8821.478
30842,8493.081
31698,8361.68
32554,9226.608
33410,7371.9077
34266,9121.432
35122,11297.688
35978,11027.144
36834,11902.632
37690,12691.97
38546,17395.438
39402,8002.9766
40258,8786.405
27,9755.954
883,10186.224
1739,10987.81
2595,12405.645
3451,9305.717
4307,8819.647
5163,8139.8696
6019,7824.992
6875,8010.7026
7731,8044.818
8587,8933.085
9443,7963.2837
10299,9674.95
11155,9342.239
12011,9668.453
12867,10229.188
13723,10763.713
14579,11758.964
15435,9345.752
16291,10296.351
17147,8286.083
18003,7799.2505
18859,7369.8833
19715,7548.319
20571,8178.809
21427,10330.383
22283,9357.306
23139,9120.079
23995,10181.419
24851,10373.737
25707,10848.902
26563,11849.138
27419,10587.276
28275,7099.596
29131,9097.483
29987,8816.829
30843,7985.6196
31699,8573.553
32555,9432.648
33411,8114.8164
34267,10033.272
35123,9258.762
35979,9546.831
36835,10075.156
37691,10573.595
38547,12231.3955
39403,9579.191
40259,10103.775
28,6136.795
884,6449.1606
1740,7351.6187
2596,9256.949
3452,7472.51
4308,5918.893
5164,4758.767
6020,4312.4653
6876,4482.261
7732,4531.324
8588,5094.114
9444,5395.5396
10300,6109.2476
11156,6726.4844
12012,6570.096
12868,7276.567
13724,7851.6094
14580,10712.347
15436,7379.0806
16292,6697.853
17148,5039.6655
18004,4267.5312
18860,4128.873
19716,4166.767
20572,4776.635
21428,6611.018
22284,5675.629
23140,6259.803
23996,6413.6626
24852,6892.1587
25708,7392.8853
26564,9473.638
27420,7779.314
28276,5804.236
29132,5121.0864
29988,4538.7036
30844,4397.1304
31700,4359.723
32556,5011.534
33412,6769.226
34268,5998.2056
35124,6173.731
35980,6180.209
36836,6749.09
37692,7209.763
38548,9908.628
39404,6649.9556
40260,6309.5864
29,5251.379
885,5794.602
1741,6473.347
2597,7667.3926
3453,2673.8376
4309,2756.6794
5165,3785.6575
6021,3807.9824
6877,4031.464
7733,3984.6277
8589,4337.182
9445,2176.6436
10301,2951.8655
11157,5408.9277
12013,5917.155
12869,6397.1797
13725,6933.5786
14581,9078.333
15437,3015.9128
16293,3336.695
17149,4299.835
18005,3934.2761
18861,3761.376
19717,3819.8684
20573,4085.4219
21429,2498.1785
22285,2665.131
23141,5022.7544
23997,5538.949
24853,6052.4077
25709,6523.362
26565,7815.939
27421,2787.0696
28277,3031.499
29133,4152.293
29989,4084.33
30845,4140.3267
31701,4062.5342
32557,4466.82
33413,2590.9207
34269,2878.1633
35125,4978.6465
35981,5598.5723
36837,6262.1133
37693,6539.5396
38549,8479.032
39405,3276.7463
40261,3347.9836
30,4253.191
886,4243.91
1742,5054.7397
2598,5027.7593
3454,5906.6147
4310,4501.395
5166,3741.3894
6022,3711.8506
6878,3517.3108
7734,3716.3513
8590,3494.3584
9446,4869.7344
10302,4624.252
11158,4416.7485
12014,4530.6606
12870,4454.9243
13726,4919.6274
14582,4962.875
15438,5360.7407
16294,4949.765
17150,3957.1335
18006,3812.013
18862,3340.1067
19718,3632.3066
20574,3495.8933
21430,5856.7427
22286,4505.905
23142,4382.963
23998,4622.7827
24854,4629.592
25710,5147.863
26566,5188.175
27422,6510.365
28278,4873.539
29134,4073.089
29990,4092.2053
30846,3680.236
31702,4022.2236
32558,3878.135
33414,5950.6133
34270,4933.479
35126,4725.7544
35982,4924.6406
36838,5004.9253
37694,5481.2695
38550,5952.099
39406,6309.8765
40262,4580.776
31,6383.2344
887,6429.2246
1743,6979.246
2599,9364.767
3455,6510.646
4311,6551.043
5167,6264.847
6023,5848.725
6879,5693.8774
7735,5505.688
8591,6219.131
9447,5222.183
10303,6201.897
11159,6861.254
12015,6978.574
12871,7002.7485
13727,6745.815
14583,9029.576
15439,5489.768
16295,7050.3105
17151,6107.017
18007,5382.655
18863,5081.9155
19719,4947.012
20575,5711.68
21431,6195.299
22287,6353.2876
23143,7004.2993
23999,7335.6055
24855,7544.0234
25711,7846.0215
26567,9936.011
27423,7235.025
28279,4824.7188
29135,7017.58
29991,6347.7583
30847,5709.0
31703,5748.6562
32559,6348.1655
33415,6520.7427
34271,7024.2637
35127,7334.4746
35983,7119.457
36839,7422.524
37695,7433.6113
38551,9615.808
39407,6356.6753
40263,6315.9883
32,10509.059
888,11367.255
1744,11930.777
2600,13490.347
3456,7953.564
4312,7484.9995
5168,8319.616
6024,8167.517
6880,8643.72
7736,8309.902
8592,8808.158
9448,6880.694
10304,7819.856
11160,11017.741
12016,11418.815
12872,12171.012
13728,12315.438
14584,15130.52
15440,8604.567
16296,9140.593
17152,9568.306
18008,8627.605
18864,8293.723
19720,8424.205
20576,8937.699
21432,8339.1455
22288,7660.2515
23144,10572.853
24000,11659.231
24856,12538.215
25712,12551.992
26568,14102.414
27424,8746.905
28280,8460.325
29136,9157.07
29992,8990.331
30848,8997.238
31704,8416.321
32560,9015.333
33416,7523.2397
34272,8129.428
35128,10015.044
35984,10512.44
36840,11454.06
37696,11856.352
38552,14202.548
39408,8007.682
40264,8041.9883
33,6746.0923
889,7006.771
1745,7859.9976
2601,9451.379
3457,4795.5894
4313,3949.0647
5169,5347.778
6025,4992.4546
6881,5126.8037
7737,5166.0845
8593,5621.9023
9449,3755.4453
10305,4120.1567
11161,7381.571
12017,7155.9
12873,7488.0625
13729,7120.5405
14585,10211.434
15441,4400.059
16297,4223.033
17153,5586.9214
18009,4780.1133
18865,4734.994
19721,4778.7905
20577,5359.222
21433,4101.9263
22289,3825.2527
23145,6790.246
24001,6895.638
24857,7345.4844
25713,7661.66
26569,9372.009
27425,4670.064
28281,3818.0964
29137,5490.599
29993,5161.422
30849,5092.135
31705,5122.0776
32561,5732.108
33417,4407.6675
34273,4102.0854
35129,6957.865
35985,6775.004
36841,7393.793
37697,7724.0
38553,9885.61
39409,4526.6323
40265,4244.931
34,5679.609
890,5341.8657
1746,5698.182
2602,7272.4146
3458,5952.936
4314,5566.0405
5170,4715.707
6026,4324.3906
6882,4086.3328
7738,4019.2908
8594,4654.6045
9450,4714.7817
10306,5688.3613
11162,5962.3535
12018,6063.315
12874,6020.084
13730,6062.6733
14586,8339.09
15442,6013.6978
16298,5907.306
17154,4562.0327
18010,3985.513
18866,3631.8105
19722,3486.4756
20578,4056.9365
21434,5709.4155
22290,5195.6206
23146,5457.811
24002,5698.276
24858,5414.0156
25714,5596.076
26570,7352.147
27426,6144.647
28282,5257.484
29138,4928.6567
29994,4461.9707
30850,3939.5117
31706,3844.1145
32562,4549.5635
33418,5529.11
34274,5731.1147
35130,5891.1704
35986,5880.5957
36842,5773.5337
37698,5842.9663
38554,7834.8164
39410,5524.6616
40266,5735.733
35,5710.7866
891,5863.2056
1747,6595.3735
2603,8180.324
3459,6026.986
4315,4742.399
5171,4328.9565
6027,4003.9812
6883,3972.8223
7739,3876.7517
8595,4267.3335
9451,4630.6064
10307,4847.4653
11163,5930.785
12019,5860.934
12875,5995.2515
13731,6062.658
14587,9526.63
15443,6429.4087
16299,5427.8433
17155,4675.877
18011,4051.8508
18867,3675.7402
19723,3725.8215
20579,4135.4214
21435,5735.492
22291,4539.087
23147,5631.465
24003,5819.7715
24859,5986.105
25715,6409.7817
26571,7934.0776
27427,6454.0747
28283,4863.205
