Id,Sales
7711,6870
8567,6651
9423,1
10279,5723
11135,8012
11991,8383
12847,8798
13703,8789
14559,10819
15415,0
16271,6344
17127,7114
17983,6699
18839,6745
19695,6300
20551,6634
21407,0
22263,5665
23119,7429
23975,7680
24831,8175
25687,8297
26543,9437
27399,1
28255,4510
29111,7375
29967,7416
30823,6932
31679,6750
32535,7166
33391,1
34247,6390
35103,7923
35959,8242
36815,9069
37671,9032
38527,10534
39383,0
40239,5757
8,8935
864,8463
1720,9143
2576,10327
3432,1
4288,6236
5144,6461
6000,6345
6856,5883
7712,6425
8568,6068
9424,0
10280,5769
11136,8535
11992,8725
12848,8907
13704,9292
14560,12147
15416,0
16272,6354
17128,6436
17984,6185
18840,6067
19696,5771
20552,6058
21408,0
22264,5778
23120,7770
23976,7990
24832,8318
25688,8818
26544,10136
27400,1
28256,4514
29112,6631
29968,6593
30824,5933
31680,5913
32536,6129
33392,1
34248,6172
35104,7971
35960,8174
36816,8715
37672,9295
38528,10929
39384,0
40240,5716
9,5780
865,5538
1721,5710
2577,7215
3433,1
4289,4392
5145,3902
6001,3539
6857,3596
7713,3555
8569,3660
9425,1
10281,4182
11137,5606
11993,5231
12849,5359
13705,5367
14561,8107
15417,0
16273,4673
17129,3877
17985,3491
18841,3372
19697,3168
20553,3532
21409,0
22265,4152
23121,5320
23977,5169
24833,5261
25689,5715
26545,7334
27401,1
28257,0
29113,4589
29969,4038
30825,3544
31681,3386
32537,3720
33393,1
34249,1
35105,5682
35961,5282
36817,5664
37673,6094
38529,7718
39385,0
40241,3984
10,6506
866,5980
1722,6561
2578,7682
3434,1
4290,3598
5146,4866
6002,4776
6858,4336
7714,4856
8570,4908
9426,0
10282,3198
11138,6011
11994,6135
12850,6198
13706,6731
14562,9091
15418,0
16274,3599
17130,5067
17986,4788
18842,4583
19698,4480
20554,5076
21410,0
22266,3427
23122,5935
23978,5897
24834,5796
25690,6357
26546,7686
27402,1
28258,2768
29114,5403
29970,5132
30826,4357
31682,4451
32538,5203
33394,1
34250,3599
35106,5840
35962,5882
36818,5992
37674,6537
38530,8110
39386,0
40242,3383
11,7673
867,7013
1723,7343
2579,8961
3435,1
4291,5927
5147,6158
6003,5645
6859,5084
7715,5480
8571,5361
9427,1
10283,5460
11139,7717
11995,7404
12851,7418
13707,7757
14563,11217
15419,0
16275,6434
17131,6492
17987,5771
18843,5346
19699,4995
20555,5484
21411,0
22267,5519
23123,7107
23979,6883
24835,6933
25691,7407
26547,9141
27403,1
28259,4376
29115,6583
29971,6170
30827,5330
31683,5179
32539,5649
33395,1
34251,6028
35107,7366
35963,6998
36819,7192
37675,7381
38531,9708
39387,0
40243,5633
12,9167
868,8526
1724,9146
2580,10663
3436,1
4292,5765
5148,6707
6004,6589
6860,6770
7716,7009
8572,7102
9428,1
10284,5259
11140,8320
11996,8588
12852,8773
13708,9388
14564,10799
15420,0
16276,5788
17132,7065
17988,6733
18844,6499
19700,6347
20556,6765
21412,0
22268,5232
23124,7886
23980,7850
24836,8027
25692,8691
26548,10480
27404,1
28260,4240
29116,7425
29972,7287
30828,6470
31684,6482
32540,7077
33396,1
34252,5782
35108,8105
35964,8196
36820,8633
37676,9350
38532,11454
39388,0
40244,5328
13,7953
869,7322
1725,7755
2581,9215
3437,1
4293,4755
5149,5952
6005,5842
6861,5344
7717,5966
8573,5793
9429,1
10285,4458
11141,7764
11997,7712
12853,7717
13709,8170
14565,10409
15421,0
16277,5089
17133,6730
17989,6191
18845,5698
19701,5376
20557,5842
21413,0
22269,4390
23125,7296
23981,7299
24837,7265
25693,7863
26549,9522
27405,1
28261,3353
29117,6799
29973,6512
30829,5543
31685,5356
32541,5816
33397,1
34253,4868
35109,7026
35965,6999
36821,7369
37677,7930
38533,9718
39389,0
40245,4439
14,9540
870,8658
1726,9244
2582,10490
3438,1
4294,6066
5150,6823
6006,7519
6862,7400
7718,7546
8574,7899
9430,1
10286,5356
11142,7804
11998,8861
12854,8907
13710,9561
14566,10365
15422,0
16278,5925
17134,6979
17990,7922
18846,7397
19702,7294
20558,7942
21414,0
22270,5704
23126,7754
23982,8505
24838,8378
25694,9064
26550,10684
27406,1
28262,0
29118,7144
29974,8059
30830,6931
31686,7047
32542,7838
33398,1
34254,5871
35110,7694
35966,8583
36822,8655
37678,9253
38534,11093
39390,0
40246,5577
15,6779
871,6204
1727,6680
2583,7849
3439,1
4295,4954
5151,4543
6007,3960
6863,4030
7719,4083
8575,3967
9431,1
10287,4719
11143,6517
11999,6216
12855,6297
13711,6448
14567,9765
15423,0
16279,5256
17135,4662
17991,4021
18847,3766
19703,3737
20559,3916
21415,0
22271,4609
23127,6162
23983,5958
24839,6049
25695,6515
26551,7978
27407,0
28263,3490
29119,4833
29975,4089
30831,3648
31687,3750
32543,3973
33399,1
34255,4779
35111,6270
35967,6007
36823,6222
37679,6736
38535,8680
39391,0
40247,4704
16,5439
872,5028
1728,5400
2584,6203
3440,1
4296,3295
5152,3942
6008,3734
6864,3767
7720,3829
8576,3827
9432,1
10288,3103
11144,5051
12000,5018
12856,5080
13712,5429
14568,6489
15424,0
16280,3361
17136,4005
17992,3704
18848,3557
19704,3462
20560,3711
21416,0
22272,3171
23128,4984
23984,4744
24840,4744
25696,5105
26552,6185
27408,1
28264,0
29120,4223
29976,3892
30832,3425
31688,3498
32544,3907
33400,1
34256,3321
35112,4996
35968,4780
36824,4940
37680,5362
38536,6670
39392,0
40248,3175
17,6492
873,5979
1729,5949
2585,7731
3441,1
4297,4650
5153,4824
6009,4365
6865,3923
7721,4209
8577,4156
9433,1
10289,4292
11145,6196
12001,5951
12857,6134
13713,6283
14569,7961
15425,0
16281,4587
17137,4681
17993,4269
18849,4049
19705,3769
20561,4151
21417,0
22273,4300
23129,5918
23985,5642
24841,5691
25697,5995
26553,7998
27409,1
28265,3414
29121,5349
29977,4912
30833,4133
31689,3953
32545,4368
33401,1
34257,4713
35113,6212
35969,5896
36825,6113
37681,6421
38537,8490
39393,0
40249,4523
18,10977
874,10246
1730,11114
2586,13800
3442,1
4298,7530
5154,8459
6010,8035
6866,7451
7722,8173
8578,8011
9434,1
10290,7002
11146,11087
12002,10749
12858,11124
13714,11842
14570,17711
15426,0
16282,7954
17138,9111
17994,8101
18850,7633
19706,7339
20562,8114
21418,0
22274,7086
23130,10463
23986,10052
24842,10091
25698,11097
26554,13811
27410,1
28266,5207
29122,9312
29978,8624
30834,7456
31690,7240
32546,8312
33402,1
34258,7509
35114,10086
35970,9912
36826,10404
37682,11258
38538,14896
39394,0
40250,7068
19,12234
875,11445
1731,12678
2587,13934
3443,1
4299,8833
5155,8838
6011,9017
6867,8296
7723,9251
8579,9160
9435,1
10291,8751
11147,11675
12003,11930
12859,12425
13715,13836
14571,15160
15427,0
16283,8895
17139,9322
17995,8815
18851,8393
19707,8163
20563,8969
21419,0
22275,8030
23131,10499
23987,10884
24843,10938
25699,12403
26555,14119
27411,1
28267,6263
29123,9941
29979,9828
30835,8333
31691,8755
32547,9344
33403,1
34259,8987
35115,10587
35971,10951
36827,11550
37683,13087
38539,14537
39395,0
40251,8729
20,10927
876,10209
1732,12206
2588,13586
3444,1
4300,7548
5156,7835
6012,7507
6868,6942
7724,7799
8580,7315
9436,1
10292,6829
11148,10354
12004,10685
12860,10878
13716,12384
14572,15919
15428,0
16284,7410
17140,8179
17996,7317
18852,7118
19708,6918
20564,7167
21420,0
22276,6837
23132,10072
23988,10235
24844,10302
25700,12004
26556,13544
27412,1
28268,5386
29124,8335
29980,7900
30836,6740
31692,7218
32548,7739
33404,1
34260,7317
35116,10127
35972,10438
36828,10779
37684,12603
38540,14421
39396,0
40252,6906
21,8683
877,8214
1733,8567
2589,11315
3445,1
4301,7381
5157,6880
6013,6381
6869,5850
7725,6341
8581,6295
9437,1
10293,6868
11149,8761
12005,8455
12861,8873
13717,9501
14573,12130
15429,0
16285,7538
17141,7189
17997,6330
18853,5990
19709,5694
20565,6349
21421,0
22277,6916
23133,8063
23989,7828
24845,7891
25701,8601
26557,11333
27413,1
28269,5072
29125,7847
29981,7109
30837,5923
31693,5808
32549,6266
33405,1
34261,7464
35117,7974
35973,7753
36829,8386
37685,9078
38541,12375
39397,0
40253,7077
22,5514
878,4781
1734,5641
2590,6208
3446,1
4302,3985
5158,3620
6014,3761
6870,3337
7726,3802
8582,3558
9438,1
10294,3902
11150,4822
12006,5416
12862,5098
13718,6151
14574,6505
15430,0
16286,3997
17142,3833
17998,3704
18854,3374
19710,3328
20566,3361
21422,0
22278,3547
23134,4324
23990,4860
24846,4514
25702,5374
26558,6184
27414,1
28270,2977
29126,4123
29982,4160
30838,3368
31694,3643
32550,3889
33406,1
34262,4016
35118,4685
35974,5392
36830,5307
37686,6402
38542,7527
39398,0
40254,4029
23,6712
879,6026
1735,6270
2591,7386
3447,1
4303,5529
5159,5333
6015,4947
6871,4320
7727,4564
8583,4482
9439,1
10295,5016
11151,6668
12007,6329
12863,6352
13719,6599
14575,8106
15431,0
16287,5711
17143,5542
17999,4914
18855,4583
19711,4298
20567,4750
21423,0
22279,5084
23135,6120
23991,5834
24847,5797
25703,6187
26559,7551
27415,1
28271,4001
29127,5852
29983,5573
30839,4667
31695,4481
32551,4870
33407,1
34263,5598
35119,6396
35975,6079
36831,6125
37687,6371
38543,7980
39399,0
40255,5210
24,5116
880,4741
1736,5113
2592,5621
3448,1
4304,2431
5160,3318
6016,3277
6872,3384
7728,3447
8584,3552
9440,0
10296,2182
11152,4346
12008,4503
12864,4693
13720,4962
14576,6121
15432,0
16288,2449
17144,3368
18000,3289
18856,3247
19712,3121
20568,3381
21424,0
22280,2276
23136,4227
23992,4272
24848,4377
25704,4783
26560,5692
27416,1
28272,0
29128,3640
29984,3561
30840,3192
31696,3219
32552,3546
33408,1
34264,0
35120,4468
35976,4418
36832,4663
37688,5100
38544,6045
39400,0
40256,2281
25,8959
881,8247
1737,8645
2593,10537
3449,1
4305,8023
5161,7334
6017,7061
6873,6404
7729,7062
8585,7000
9441,1
10297,7534
11153,9000
12009,8755
12865,8979
13721,9542
14577,11642
15433,0
16289,8216
17145,7967
18001,7099
18857,6762
19713,6487
20569,7100
21425,0
22281,7453
23137,8455
23993,8205
24849,8186
25705,8784
26561,10751
27417,1
28273,5803
29129,8361
29985,7730
30841,6509
31697,6383
32553,7032
33409,1
34265,8125
35121,8428
35977,8238
36833,8554
37689,9174
38545,11383
39401,0
40257,7583
26,12296
882,11437
1738,12231
2594,14834
3450,1
4306,8542
5162,8667
6018,8127
6874,7416
7730,7970
8586,8122
9442,1
10298,8026
11154,11786
12010,11873
12866,11974
13722,12468
14578,17437
15434,0
16290,8750
17146,9061
18002,8277
18858,7676
19714,7305
20570,8228
21426,0
22282,8046
23138,11369
23994,11222
24850,11167
25706,12219
26562,14947
27418,1
28274,5893
29130,9606
29986,8792
30842,7352
31698,7181
32554,8252
33410,1
34266,8609
35122,11106
35978,10971
36834,11099
37690,11850
38546,15597
39402,0
40258,7925
27,10442
883,9630
1739,9872
2595,11070
3451,1
4307,9678
5163,8422
6019,8018
6875,8373
7731,8491
8587,8549
9443,1
10299,8976
11155,9641
12011,9527
12867,9906
13723,10304
14579,11341
15435,0
16291,9790
17147,8963
18003,8199
18859,7866
19715,7646
20571,8201
21427,0
22283,8935
23139,9374
23995,9117
24851,9348
25707,9725
26563,11438
27419,1
28275,1
29131,9079
29987,8713
30843,7915
31699,7951
32555,8383
33411,1
34267,9713
35123,9348
35979,9210
36835,9677
37691,10013
38547,11661
39403,0
40259,9121
28,6711
884,6356
1740,6702
2596,8711
3452,1
4308,6006
5164,4792
6020,4466
6876,4037
7732,4348
8588,4435
9444,1
10300,5565
11156,6706
12012,6394
12868,6774
13724,7340
14580,9844
15436,0
16292,6108
17148,4957
18004,4488
18860,4199
19716,3938
20572,4515
21428,0
22284,5658
23140,6319
23996,6139
24852,6211
25708,6864
26564,8824
27420,1
28276,4276
29132,5408
29988,4969
30844,4110
31700,4057
32556,4492
33412,1
34268,6076
35124,6177
35980,5920
36836,6415
37692,7136
38548,9622
39404,0
40260,5799
29,6273
885,5925
1741,6662
2597,8046
3453,1
4309,3047
5165,3821
6021,3980
6877,3763
7733,4162
8589,4235
9445,1
10301,2938
11157,5593
12013,5980
12869,6277
13725,7112
14581,9545
15437,0
16293,3068
17149,4172
18005,3953
18861,3880
19717,3697
20573,4070
21429,0
22285,2712
23141,5196
23997,5574
24853,5720
25709,6354
26565,8075
27421,1
28277,2641
29133,4339
29989,4320
30845,3734
31701,3861
32557,4344
33413,1
34269,3157
35125,5502
35981,5763
36837,6273
37693,6935
38549,8865
39405,0
40261,3050
30,4894
886,4464
1742,4916
2598,5260
3454,1
4310,4845
5166,3742
6022,3694
6878,3383
7734,3793
8590,3606
9446,1
10302,4518
11158,4550
12014,4629
12870,4643
13726,5011
14582,5622
15438,0
16294,4872
17150,3945
18006,3717
18862,3584
19718,3432
20574,3534
21430,0
22286,4459
23142,4387
23998,4479
24854,4374
25710,4760
26566,5364
27422,1
28278,3562
29134,4064
29990,3974
30846,3334
31702,3496
32558,3676
33414,1
34270,4801
35126,4550
35982,4558
36838,4684
37694,5147
38550,5738
39406,0
40262,4510
31,6772
887,6144
1743,6209
2599,7980
3455,1
4311,6075
5167,5588
6023,5102
6879,5157
7735,5074
8591,5371
9447,1
10303,5735
11159,6303
12015,6195
12871,6288
13727,6388
14583,8837
15439,0
16295,6313
17151,5608
18007,5038
18863,4902
19719,4718
20575,5548
21431,0
22287,5915
23143,6138
23999,6068
24855,6110
25711,6461
26567,8405
27423,1
28279,0
29135,6505
29991,5980
30847,5152
31703,5051
32559,5645
33415,1
34271,6191
35127,6382
35983,6143
36839,6411
37695,6728
38551,8922
39407,0
40263,5643
32,11428
888,10812
1744,11687
2600,12931
3456,1
4312,8254
5168,8760
6024,8719
6880,8091
7736,8779
8592,8362
9448,1
10304,7636
11160,11487
12016,11834
12872,11976
13728,12361
14584,15795
15440,0
16296,8632
17152,9550
18008,8944
18864,8664
19720,8346
20576,8882
21432,0
22288,7994
23144,10907
24000,11047
24856,11284
25712,11864
26568,13319
27424,1
28280,5785
29136,9807
29992,9538
30848,8311
31704,8107
32560,8680
33416,1
34272,8274
35128,10526
35984,10773
36840,11548
37696,12246
38552,14466
39408,0
40264,7639
33,7593
889,7115
1745,7604
2601,9210
3457,1
4313,4741
5169,5582
6025,5395
6881,4922
7737,5319
8593,5248
9449,1
10305,4501
11161,7720
12017,7511
12873,7606
13729,7958
14585,10931
15441,0
16297,4694
17153,5832
18009,5443
18865,5099
19721,4883
20577,5413
21433,0
22289,4339
23145,7204
24001,7050
24857,7013
25713,7720
26569,9392
27425,1
28281,3476
29137,6161
29993,5756
30849,4800
31705,4807
32561,5361
33417,1
34273,4733
35129,7026
35985,6854
36841,7201
37697,7848
38553,9624
39409,0
40265,4593
34,6121
890,5283
1746,5489
2602,6826
3458,1
4314,5638
5170,4683
6026,4358
6882,3630
7738,3828
8594,3782
9450,1
10306,5351
11162,5895
12018,5736
12874,5488
13730,5734
14586,7516
15442,0
16298,5841
17154,4573
18010,4214
18866,3707
19722,3438
20578,4010
21434,0
22290,5225
23146,5678
24002,5470
24858,5129
25714,5444
26570,6947
27426,1
28282,4185
29138,5084
29994,4812
30850,3786
31706,3530
32562,4091
33418,1
34274,5489
35130,5693
35986,5596
36842,5524
37698,5787
38554,7273
39410,0
40266,5381
35,6299
891,5787
1747,6302
2603,7658
3459,1
4315,4997
5171,4289
6027,4022
6883,4105
7739,4092
8595,4169
9451,1
10307,4592
11163,5732
12019,5646
12875,5721
13731,6144
14587,8640
15443,0
16299,4998
17155,4424
18011,3927
18867,3780
19723,3631
20579,4072
21435,0
22291,4443
23147,5518
24003,5381
24859,5458
25715,5997
26571,7482
27427,1
28283,0
29139,4506
29995,4267
30851,3809
31707,3803
32563,4322
33419,1
34275,4768
35131,5722
35987,5528
36843,5671
37699,6229
38555,8199
39411,0
40267,4377
36,8542
892,7981
1748,8430
2604,9637
3460,1
4316,6110
5172,6523
6028,6522
6884,6062
7740,6622
8596,6370
9452,1
10308,5699
11164,8064
12020,8379
12876,8642
13732,9072
14588,11151
15444,0
16300,6311
17156,7033
18012,6491
18868,6089
19724,5787
20580,6091
21436,0
22292,5588
23148,7165
24004,7442
24860,7786
25716,8327
26572,9354
27428,1
28284,4356
29140,6892
29996,6926
30852,6291
31708,6152
32564,6487
33420,1
34276,6044
35132,7487
35988,7803
36844,8493
37700,9085
38556,10885
39412,0
40268,5656
37,4224
893,3923
1749,4178
2605,5021
3461,1
4317,2818
5173,3377
6029,3232
6885,2970
7741,3348
8597,3270
9453,0
10309,2570
11165,4015
12021,3999
12877,4080
13733,4399
14589,5260
15445,0
16301,2715
17157,3430
18013,3318
18869,2998
19725,2917
20581,3210
21437,0
22293,2610
23149,3626
24005,3590
24861,3627
25717,3925
26573,4840
27429,1
28285,2125
29141,3377
29997,3263
30853,2904
31709,2920
32565,3296
33421,1
34277,2752
35133,3710
35989,3594
36845,3763
37701,4127
38557,4929
39413,0
40269,2558
38,8348
894,7819
1750,8020
2606,9444
3462,1
4318,7660
5174,6761
6030,6074
6886,6034
7742,6073
8598,6026
9454,1
10310,7123
11166,7853
12022,7487
12878,7698
13734,7805
14590,9966
15446,0
16302,7971
17158,7011
18014,6005
18870,5738
19726,5469
20582,6119
21438,0
22294,7300
23150,7509
24006,7125
24862,7334
25718,7679
26574,9405
27430,1
28286,5323
29142,7809
29998,6959
30854,5957
31710,5813
32566,6301
33422,1
34278,7939
35134,8036
35990,7697
36846,8001
37702,8113
38558,9926
39414,0
40270,7121
39,5138
895,4741
1751,4942
2607,6109
3463,1
4319,4383
5175,3659
6031,3289
6887,2921
7743,3129
8599,3195
9455,1
10311,3988
11167,4964
12023,4752
12879,4814
13735,5147
14591,6169
15447,0
16303,4270
17159,3498
18015,3144
18871,2942
19727,2757
20583,3161
21439,0
22295,3948
23151,4707
24007,4468
24863,4452
25719,4887
26575,6153
27431,1
28287,3276
29143,3908
29999,3558
30855,3040
31711,2912
32567,3317
33423,1
34279,4326
35135,5005
35991,4685
36847,4819
37703,5196
38559,6279
39415,0
40271,4086
40,7592
896,6510
1752,6700
2608,8003
3464,1
4320,7577
5176,6410
6032,5615
6888,5454
7744,5210
8600,5424
9456,1
10312,7011
11168,7118
12024,6727
12880,6522
13736,6395
14592,9498
15448,0
16304,7597
17160,6521
18016,5571
18872,5159
19728,4894
20584,5520
21440,0
22296,7179
23152,7020
24008,6534
24864,6318
25720,6508
26576,8305
27432,1
28288,1
29144,7323
30000,6292
30856,5162
31712,4899
32568,5569
33424,1
34280,7555
35136,7194
35992,6687
36848,6566
37704,6502
38560,8655
39416,0
40272,6906
41,7758
897,6967
1753,6707
2609,8424
3465,1
4321,6526
5177,5878
6033,5319
6889,5203
7745,4959
8601,5071
9457,0
10313,6194
11169,7469
12025,7258
12881,7237
13737,7001
14593,9414
15449,0
16305,6462
17161,5665
18017,5134
18873,4794
19729,4517
20585,5192
21441,0
22297,6109
23153,7101
24009,6928
24865,6912
25721,7163
26577,8543
27433,0
28289,0
29145,6857
30001,6238
30857,5228
31713,4817
32569,5241
33425,1
34281,6640
35137,7335
35993,7090
36849,7216
37705,7434
38561,9344
39417,0
40273,6188
42,6218
898,5685
1754,6000
2610,7010
3466,1
4322,3851
5178,4932
6034,4664
6890,4187
7746,4736
8602,4513
9458,1
10314,3466
11170,6074
12026,6040
12882,6212
13738,6529
14594,7381
15450,0
16306,4052
17162,5155
18018,4709
18874,4456
19730,4326
20586,4771
21442,0
22298,3520
23154,5518
24010,5415
24866,5541
25722,5998
26578,7369
27434,1
28290,2945
29146,5443
30002,5297
30858,4584
31714,4592
32570,5070
33426,1
34282,3976
35138,5978
35994,5830
36850,6124
37706,6366
38562,7781
39418,0
40274,3654
43,8633
899,7777
1755,7843
2611,9224
3467,1
4323,8551
5179,7291
6035,6422
6891,5644
7747,6121
8603,6209
9459,1
10315,8068
11171,8113
12027,7695
12883,7685
13739,7902
14595,9990
15451,0
16307,8241
17163,7279
18019,6319
18875,5988
19731,5673
20587,6296
21443,0
22299,7922
23155,8053
24011,7535
24867,7522
25723,8053
26579,9682
27435,1
28291,5233
29147,7747
30003,6908
30859,5814
31715,5710
32571,6151
33427,0
34283,7992
35139,8137
35995,7695
36851,7724
37707,8162
38563,9514
39419,0
40275,7659
44,7661
900,7089
1756,7648
2612,9287
3468,1
4324,6335
5180,5673
6036,5545
6892,5590
7748,5464
8604,5668
9460,1
10316,5901
11172,7104
12028,7020
12884,7111
13740,7430
14596,10839
15452,0
16308,6648
17164,5829
18020,5532
18876,5310
19732,5133
20588,5731
21444,0
22300,5876
23156,6904
24012,6815
24868,6894
25724,7440
26580,9456
27436,1
28292,2039
29148,6046
30004,5995
30860,5290
31716,5234
32572,5839
33428,1
34284,6275
35140,7010
35996,6861
36852,7027
37708,7625
38564,9922
39420,0
40276,5621
45,5627
901,5230
1757,5327
2613,6067
3469,1
4325,4790
5181,4155
6037,4035
6893,4225
7749,4316
8605,4303
9461,1
10317,4493
11173,5008
12029,5299
12885,5512
13741,5581
14597,7152
15453,0
16309,4674
17165,4264
18021,4117
18877,4040
19733,3902
20589,4288
21445,0
22301,4439
23157,4919
24013,4920
24869,5089
25725,5281
26581,6111
27437,1
28293,3496
29149,4562
30005,4379
30861,3993
31717,3976
32573,4361
33429,1
34285,4746
35141,5001
35997,5089
36853,5420
37709,5328
38565,6762
39421,0
40277,4486
46,7453
902,7127
1758,7931
2614,8970
3470,1
4326,4088
5182,5815
6038,5601
6894,5115
7750,5785
8606,5640
9462,1
10318,3673
11174,7176
12030,7352
12886,7571
13742,8448
14598,9558
15454,0
16310,3939
17166,6097
18022,5689
18878,5555
19734,5478
20590,5870
21446,0
22302,3809
23158,6984
24014,7028
24870,6952
25726,7813
26582,9047
27438,1
28294,3142
29150,6239
30006,5886
30862,5111
31718,5216
32574,5746
33430,1
34286,4043
35142,6736
35998,6786
36854,7082
37710,8027
38566,9499
39422,0
40278,3851
47,8313
903,7509
1759,7718
2615,8974
3471,1
4327,7343
5183,6615
6039,5501
6895,5005
7751,5281
8607,5038
9463,1
10319,6786
11175,8033
12031,7660
12887,7693
13743,7829
14599,10801
15455,0
16311,7647
17167,6962
18023,5551
18879,5165
19735,4733
20591,5151
21447,0
22303,6794
23159,7460
24015,7039
24871,7085
25727,7383
26583,9202
27439,1
28295,5027
29151,7333
30007,6305
30863,5467
31719,5280
32575,5570
33431,1
34287,7497
35143,7976
35999,7524
36855,7817
37711,7971
38567,9996
39423,0
40279,6932
48,13421
904,11746
1760,12293
2616,14364
3472,1
4328,11157
5184,10742
6040,9875
6896,8334
7752,8631
8608,8506
9464,1
10320,10276
11176,12813
12032,12311
12888,11647
13744,12317
14600,15936
15456,0
16312,11014
17168,10951
18024,9552
18880,8410
19736,7738
20592,8754
21448,0
22304,10309
23160,12573
24016,12303
24872,11285
25728,12458
26584,14676
27440,1
28296,7379
29152,12151
30008,10856
30864,8404
31720,8029
32576,9258
33432,1
34288,11295
35144,12567
36000,12087
36856,11441
37712,12508
38568,14921
39424,0
40280,9900
49,6807
905,6126
1761,6349
2617,7635
3473,1
4329,5848
5185,5380
6041,5050
6897,4876
7753,4761
8609,4727
9465,1
10321,5598
11177,6606
12033,6340
12889,6121
13745,6104
14601,8629
15457,0
16313,5930
17169,5362
18025,4971
18881,4665
19737,4415
20593,4815
21449,0
22305,5520
23161,6389
24017,6126
24873,5989
25729,6419
26585,7800
27441,1
28297,4304
29153,5921
30009,5553
30865,4645
31721,4521
32577,4984
33433,1
34289,5941
35145,6556
36001,6281
36857,6274
37713,6518
38569,8089
39425,0
40281,5629
50,9040
906,8218
1762,9407
2618,11553
3474,1
4330,5663
5186,6114
6042,6228
6898,6366
7754,6393
8610,6375
9466,1
10322,5208
11178,8214
12034,8635
12890,8840
13746,9941
14602,12043
15458,0
16314,5911
17170,6697
18026,6470
18882,6270
19738,5980
20594,6474
21450,0
22306,5360
23162,7600
24018,7866
24874,7993
25730,9183
26586,11593
27442,1
28298,4350
29154,6810
30010,6826
30866,5949
31722,5925
32578,6527
33434,1
34290,5684
35146,8034
36002,8276
36858,8753
37714,9951
38570,12184
39426,0
40282,5348
51,7595
907,7124
1763,7166
2619,7940
3475,1
4331,8545
5187,6867
6043,6445
